# ------------------------------------[UPDATE]--------------------------------------
# Title: The Block List Project - Ads List
# Expires: 1 day
# Homepage: https://blocklist.site
# Help: https://github.com/blocklistproject/lists/wiki/
# License: https://unlicense.org
# Total number of network filters: 30836
# ------------------------------------[SUPPORT]-------------------------------------
# You can support by:
# - reporting false positives
# - making a donation: https://paypal.me/blocklistproject
# -------------------------------------[INFO]---------------------------------------
#
# Ad list
# ------------------------------------[FILTERS]-------------------------------------
0.0.0.0 ad.doubleclick.net.76959.9079.302br.net
0.0.0.0 ad.doubleclick.net.76961.9079.302br.net
0.0.0.0 ad.doubleclick.net.76964.9375.302br.net
0.0.0.0 ad.doubleclick.net.76967.9375.302br.net
0.0.0.0 ad.doubleclick.net.76970.9375.302br.net
0.0.0.0 ad.doubleclick.net.76974.9375.302br.net
0.0.0.0 ad.doubleclick.net.76977.9375.302br.net
0.0.0.0 ad.doubleclick.net.76980.9375.302br.net
0.0.0.0 ad.doubleclick.net.76983.9084.302br.net
0.0.0.0 ad.doubleclick.net.76986.9084.302br.net
0.0.0.0 ad.doubleclick.net.76989.9084.302br.net
0.0.0.0 ad.doubleclick.net.76991.9084.302br.net
0.0.0.0 ad.doubleclick.net.76995.9082.302br.net
0.0.0.0 ad.doubleclick.net.76998.9082.302br.net
0.0.0.0 ad.doubleclick.net.77001.9082.302br.net
0.0.0.0 ad.doubleclick.net.77002.9082.302br.net
0.0.0.0 ad.doubleclick.net.77004.9082.302br.net
0.0.0.0 ad.doubleclick.net.77005.9082.302br.net
0.0.0.0 ad.doubleclick.net.77007.9082.302br.net
0.0.0.0 ad.doubleclick.net.77010.9083.302br.net
0.0.0.0 ad.doubleclick.net.77013.9083.302br.net
0.0.0.0 ad.doubleclick.net.77016.9083.302br.net
0.0.0.0 ad.doubleclick.net.77019.9083.302br.net
0.0.0.0 ad.doubleclick.net.77022.9083.302br.net
0.0.0.0 ad.doubleclick.net.77025.9083.302br.net
0.0.0.0 ad.doubleclick.net.77046.9085.302br.net
0.0.0.0 ad.doubleclick.net.77049.9085.302br.net
0.0.0.0 ad.doubleclick.net.77052.9085.302br.net
0.0.0.0 ad.doubleclick.net.77053.9085.302br.net
0.0.0.0 ad.doubleclick.net.77054.9085.302br.net
0.0.0.0 ad.doubleclick.net.77055.9085.302br.net
0.0.0.0 ad.doubleclick.net.77057.9085.302br.net
0.0.0.0 ad.doubleclick.net.77058.9085.302br.net
0.0.0.0 ad.doubleclick.net.77060.9085.302br.net
0.0.0.0 ad.doubleclick.net.77061.9085.302br.net
0.0.0.0 ad.doubleclick.net.77063.9085.302br.net
0.0.0.0 ad.doubleclick.net.77064.9085.302br.net
0.0.0.0 ad.doubleclick.net.77066.9085.302br.net
0.0.0.0 ad.doubleclick.net.77067.9085.302br.net
0.0.0.0 ad.doubleclick.net.77070.9087.302br.net
0.0.0.0 ad.doubleclick.net.77073.9087.302br.net
0.0.0.0 ad.doubleclick.net.77076.9087.302br.net
0.0.0.0 ad.doubleclick.net.77077.9087.302br.net
0.0.0.0 ad.doubleclick.net.77079.9087.302br.net
0.0.0.0 ad.doubleclick.net.77082.9087.302br.net
0.0.0.0 ad.doubleclick.net.77148.9450.302br.net
0.0.0.0 ad.doubleclick.net.77150.9450.302br.net
0.0.0.0 ad.doubleclick.net.77152.9450.302br.net
0.0.0.0 ad.doubleclick.net.77154.9450.302br.net
0.0.0.0 ad.doubleclick.net.77196.9279.302br.net
0.0.0.0 ad.doubleclick.net.77197.9279.302br.net
0.0.0.0 ad.doubleclick.net.77198.9279.302br.net
0.0.0.0 ad.doubleclick.net.77199.9279.302br.net
0.0.0.0 ad.doubleclick.net.77200.9279.302br.net
0.0.0.0 ad.doubleclick.net.77201.9279.302br.net
0.0.0.0 ad.doubleclick.net.77202.9279.302br.net
0.0.0.0 ad.doubleclick.net.77203.9279.302br.net
0.0.0.0 ad.doubleclick.net.77236.9584.302br.net
0.0.0.0 ad.doubleclick.net.77237.9584.302br.net
0.0.0.0 ad.doubleclick.net.77238.9584.302br.net
0.0.0.0 ad.doubleclick.net.77239.9584.302br.net
0.0.0.0 ad.doubleclick.net.77240.9584.302br.net
0.0.0.0 ad.doubleclick.net.77241.9584.302br.net
0.0.0.0 ad.doubleclick.net.77242.9584.302br.net
0.0.0.0 ad.doubleclick.net.77243.9584.302br.net
0.0.0.0 ad.doubleclick.net.77244.9584.302br.net
0.0.0.0 ad.doubleclick.net.77245.9584.302br.net
0.0.0.0 ad.doubleclick.net.77246.9584.302br.net
0.0.0.0 ad.doubleclick.net.77248.9584.302br.net
0.0.0.0 ad.doubleclick.net.77379.9654.302br.net
0.0.0.0 ad.doubleclick.net.77382.9654.302br.net
0.0.0.0 ad.doubleclick.net.77385.9654.302br.net
0.0.0.0 ad.doubleclick.net.77403.9654.302br.net
0.0.0.0 ad.doubleclick.net.77404.9654.302br.net
0.0.0.0 ad.doubleclick.net.77409.9654.302br.net
0.0.0.0 ad.doubleclick.net.77412.9654.302br.net
0.0.0.0 ad.doubleclick.net.77443.9658.302br.net
0.0.0.0 ad.doubleclick.net.77446.9658.302br.net
0.0.0.0 ad.doubleclick.net.77449.9658.302br.net
0.0.0.0 ad.doubleclick.net.77474.9632.302br.net
0.0.0.0 ad.doubleclick.net.77475.9632.302br.net
0.0.0.0 ad.doubleclick.net.77477.9632.302br.net
0.0.0.0 ad.doubleclick.net.77499.9632.302br.net
0.0.0.0 ad.doubleclick.net.77501.9632.302br.net
0.0.0.0 ad.doubleclick.net.77504.9632.302br.net
0.0.0.0 ad.doubleclick.net.77519.9632.302br.net
0.0.0.0 ad.doubleclick.net.77638.9663.302br.net
0.0.0.0 ad.doubleclick.net.77639.9663.302br.net
0.0.0.0 ad.doubleclick.net.77640.9663.302br.net
0.0.0.0 ad.doubleclick.net.77641.9663.302br.net
0.0.0.0 ad.doubleclick.net.77642.9663.302br.net
0.0.0.0 ad.doubleclick.net.77643.9663.302br.net
0.0.0.0 ad.doubleclick.net.77644.9663.302br.net
0.0.0.0 ad.doubleclick.net.77645.9663.302br.net
0.0.0.0 ad.doubleclick.net.77646.9663.302br.net
0.0.0.0 ad.doubleclick.net.77647.9663.302br.net
0.0.0.0 ad.doubleclick.net.77648.9663.302br.net
0.0.0.0 ad.doubleclick.net.77649.9663.302br.net
0.0.0.0 ad.doubleclick.net.77650.9663.302br.net
0.0.0.0 ad.doubleclick.net.77651.9663.302br.net
0.0.0.0 ad.doubleclick.net.77652.9663.302br.net
0.0.0.0 ad.doubleclick.net.77653.9663.302br.net
0.0.0.0 ad.doubleclick.net.77654.9663.302br.net
0.0.0.0 ad.doubleclick.net.77655.9663.302br.net
0.0.0.0 ad.doubleclick.net.77661.9515.302br.net
0.0.0.0 ad.doubleclick.net.77662.9515.302br.net
0.0.0.0 ad.doubleclick.net.77663.9515.302br.net
0.0.0.0 ad.doubleclick.net.77664.9515.302br.net
0.0.0.0 ad.doubleclick.net.77665.9515.302br.net
0.0.0.0 ad.doubleclick.net.77666.9503.302br.net
0.0.0.0 ad.doubleclick.net.77667.9503.302br.net
0.0.0.0 ad.doubleclick.net.77668.9503.302br.net
0.0.0.0 ad.doubleclick.net.77669.9503.302br.net
0.0.0.0 ad.doubleclick.net.77670.9503.302br.net
0.0.0.0 ad.doubleclick.net.77671.9503.302br.net
0.0.0.0 ad.doubleclick.net.77673.9503.302br.net
0.0.0.0 ad.doubleclick.net.77676.9503.302br.net
0.0.0.0 ad.doubleclick.net.77679.9503.302br.net
0.0.0.0 ad.doubleclick.net.77680.9503.302br.net
0.0.0.0 ad.doubleclick.net.77682.9503.302br.net
0.0.0.0 ad.doubleclick.net.77683.9503.302br.net
0.0.0.0 ad.doubleclick.net.77685.9503.302br.net
0.0.0.0 ad.doubleclick.net.77686.9503.302br.net
0.0.0.0 ad.doubleclick.net.77688.9503.302br.net
0.0.0.0 ad.doubleclick.net.77689.9503.302br.net
0.0.0.0 ad.doubleclick.net.77691.9503.302br.net
0.0.0.0 ad.doubleclick.net.77693.9503.302br.net
0.0.0.0 ad.doubleclick.net.77694.9503.302br.net
0.0.0.0 ad.doubleclick.net.77695.9503.302br.net
0.0.0.0 ad.doubleclick.net.77697.9503.302br.net
0.0.0.0 ad.doubleclick.net.77700.9503.302br.net
0.0.0.0 ad.doubleclick.net.77701.9503.302br.net
0.0.0.0 ad.doubleclick.net.77703.9503.302br.net
0.0.0.0 ad.doubleclick.net.77704.9503.302br.net
0.0.0.0 ad.doubleclick.net.77706.9503.302br.net
0.0.0.0 ad.doubleclick.net.77707.9503.302br.net
0.0.0.0 ad.doubleclick.net.77709.9503.302br.net
0.0.0.0 ad.doubleclick.net.77710.9503.302br.net
0.0.0.0 ad.doubleclick.net.77712.9503.302br.net
0.0.0.0 ad.doubleclick.net.77713.9503.302br.net
0.0.0.0 ad.doubleclick.net.77714.9501.302br.net
0.0.0.0 ad.doubleclick.net.77715.9501.302br.net
0.0.0.0 ad.doubleclick.net.77716.9501.302br.net
0.0.0.0 ad.doubleclick.net.77718.9501.302br.net
0.0.0.0 ad.doubleclick.net.77719.9501.302br.net
0.0.0.0 ad.doubleclick.net.77721.9501.302br.net
0.0.0.0 ad.doubleclick.net.77722.9501.302br.net
0.0.0.0 ad.doubleclick.net.77724.9501.302br.net
0.0.0.0 ad.doubleclick.net.77725.9501.302br.net
0.0.0.0 ad.doubleclick.net.77726.9501.302br.net
0.0.0.0 ad.doubleclick.net.77727.9501.302br.net
0.0.0.0 ad.doubleclick.net.77728.9501.302br.net
0.0.0.0 ad.doubleclick.net.77730.9501.302br.net
0.0.0.0 ad.doubleclick.net.77731.9501.302br.net
0.0.0.0 ad.doubleclick.net.77733.9501.302br.net
0.0.0.0 ad.doubleclick.net.77734.9501.302br.net
0.0.0.0 ad.doubleclick.net.77736.9501.302br.net
0.0.0.0 ad.doubleclick.net.77737.9501.302br.net
0.0.0.0 ad.doubleclick.net.77738.9501.302br.net
0.0.0.0 ad.doubleclick.net.77739.9501.302br.net
0.0.0.0 ad.doubleclick.net.77740.9501.302br.net
0.0.0.0 ad.doubleclick.net.77742.9501.302br.net
0.0.0.0 ad.doubleclick.net.77745.9501.302br.net
0.0.0.0 ad.doubleclick.net.77746.9501.302br.net
0.0.0.0 ad.doubleclick.net.77747.9501.302br.net
0.0.0.0 ad.doubleclick.net.77748.9501.302br.net
0.0.0.0 ad.doubleclick.net.77749.9501.302br.net
0.0.0.0 ad.doubleclick.net.77751.9501.302br.net
0.0.0.0 ad.doubleclick.net.77752.9501.302br.net
0.0.0.0 ad.doubleclick.net.77754.9501.302br.net
0.0.0.0 ad.doubleclick.net.77755.9501.302br.net
0.0.0.0 ad.doubleclick.net.77757.9501.302br.net
0.0.0.0 ad.doubleclick.net.77760.9501.302br.net
0.0.0.0 ad.doubleclick.net.77813.9665.302br.net
0.0.0.0 ad.doubleclick.net.77814.9665.302br.net
0.0.0.0 ad.doubleclick.net.77815.9665.302br.net
0.0.0.0 ad.doubleclick.net.77816.9665.302br.net
0.0.0.0 ad.doubleclick.net.77817.9665.302br.net
0.0.0.0 ad.doubleclick.net.77818.9665.302br.net
0.0.0.0 ad.doubleclick.net.77819.9665.302br.net
0.0.0.0 ad.doubleclick.net.77820.9665.302br.net
0.0.0.0 ad.doubleclick.net.77821.9665.302br.net
0.0.0.0 ad.doubleclick.net.77859.9666.302br.net
0.0.0.0 ad.doubleclick.net.77862.9666.302br.net
0.0.0.0 ad.doubleclick.net.77865.9666.302br.net
0.0.0.0 ad.doubleclick.net.77867.9666.302br.net
0.0.0.0 ad.doubleclick.net.77870.9666.302br.net
0.0.0.0 ad.doubleclick.net.77873.9666.302br.net
0.0.0.0 ad.doubleclick.net.78093.9617.302br.net
0.0.0.0 ad.doubleclick.net.78094.9617.302br.net
0.0.0.0 ad.doubleclick.net.78095.9668.302br.net
0.0.0.0 ad.doubleclick.net.78108.9667.302br.net
0.0.0.0 ad.doubleclick.net.78109.9667.302br.net
0.0.0.0 ad.doubleclick.net.78114.9667.302br.net
0.0.0.0 ad.doubleclick.net.78115.9667.302br.net
0.0.0.0 ad.doubleclick.net.78117.9667.302br.net
0.0.0.0 ad.doubleclick.net.78184.9450.302br.net
0.0.0.0 ad.doubleclick.net.78185.9450.302br.net
0.0.0.0 ad.doubleclick.net.78186.9450.302br.net
0.0.0.0 ad.doubleclick.net.78187.9450.302br.net
0.0.0.0 ad.doubleclick.net.78188.9450.302br.net
0.0.0.0 ad.doubleclick.net.78189.9450.302br.net
0.0.0.0 ad.doubleclick.net.78190.9450.302br.net
0.0.0.0 ad.doubleclick.net.78191.9450.302br.net
0.0.0.0 ad.doubleclick.net.78192.9450.302br.net
0.0.0.0 ad.doubleclick.net.78193.9450.302br.net
0.0.0.0 ad.doubleclick.net.78224.9450.302br.net
0.0.0.0 ad.doubleclick.net.78225.9450.302br.net
0.0.0.0 ad.doubleclick.net.78226.9450.302br.net
0.0.0.0 ad.doubleclick.net.78227.9450.302br.net
0.0.0.0 ad.doubleclick.net.78228.9454.302br.net
0.0.0.0 ad.doubleclick.net.78229.9454.302br.net
0.0.0.0 ad.doubleclick.net.78230.9454.302br.net
0.0.0.0 ad.doubleclick.net.78231.9454.302br.net
0.0.0.0 ad.doubleclick.net.78232.9454.302br.net
0.0.0.0 ad.doubleclick.net.78233.9454.302br.net
0.0.0.0 ad.doubleclick.net.78234.9454.302br.net
0.0.0.0 ad.doubleclick.net.78235.9454.302br.net
0.0.0.0 ad.doubleclick.net.78237.9454.302br.net
0.0.0.0 ad.doubleclick.net.78239.9454.302br.net
0.0.0.0 ad.doubleclick.net.78240.9454.302br.net
0.0.0.0 ad.doubleclick.net.78241.9454.302br.net
0.0.0.0 ad.doubleclick.net.78242.9454.302br.net
0.0.0.0 ad.doubleclick.net.78243.9454.302br.net
0.0.0.0 ad.doubleclick.net.78244.9671.302br.net
0.0.0.0 ad.doubleclick.net.78245.9671.302br.net
0.0.0.0 ad.doubleclick.net.78246.9671.302br.net
0.0.0.0 ad.doubleclick.net.78247.9671.302br.net
0.0.0.0 ad.doubleclick.net.78248.9671.302br.net
0.0.0.0 ad.doubleclick.net.78249.9671.302br.net
0.0.0.0 ad.doubleclick.net.78250.9671.302br.net
0.0.0.0 ad.doubleclick.net.78251.9671.302br.net
0.0.0.0 ad.doubleclick.net.78256.9671.302br.net
0.0.0.0 ad.doubleclick.net.78257.9671.302br.net
0.0.0.0 ad.doubleclick.net.78260.9671.302br.net
0.0.0.0 ad.doubleclick.net.78261.9671.302br.net
0.0.0.0 ad.doubleclick.net.78312.9671.302br.net
0.0.0.0 ad.doubleclick.net.78313.9671.302br.net
0.0.0.0 ad.doubleclick.net.78315.9671.302br.net
0.0.0.0 ad.doubleclick.net.78317.9671.302br.net
0.0.0.0 ad.doubleclick.net.78319.9671.302br.net
0.0.0.0 ad.doubleclick.net.78321.9671.302br.net
0.0.0.0 ad.doubleclick.net.78322.9671.302br.net
0.0.0.0 ad.doubleclick.net.78323.9671.302br.net
0.0.0.0 ad.doubleclick.net.78324.9671.302br.net
0.0.0.0 ad.doubleclick.net.78325.9671.302br.net
0.0.0.0 ad.doubleclick.net.78327.9671.302br.net
0.0.0.0 ad.doubleclick.net.78328.9671.302br.net
0.0.0.0 ad.doubleclick.net.78329.9671.302br.net
0.0.0.0 ad.doubleclick.net.78330.9671.302br.net
0.0.0.0 ad.doubleclick.net.78331.9671.302br.net
0.0.0.0 ad.doubleclick.net.78332.9671.302br.net
0.0.0.0 ad.doubleclick.net.78333.9671.302br.net
0.0.0.0 ad.doubleclick.net.78334.9671.302br.net
0.0.0.0 ad.doubleclick.net.78335.9671.302br.net
0.0.0.0 ad.doubleclick.net.78336.9671.302br.net
0.0.0.0 ad.doubleclick.net.78337.9671.302br.net
0.0.0.0 ad.doubleclick.net.78338.9671.302br.net
0.0.0.0 ad.doubleclick.net.78339.9671.302br.net
0.0.0.0 ad.doubleclick.net.78340.9671.302br.net
0.0.0.0 ad.doubleclick.net.78341.9671.302br.net
0.0.0.0 ad.doubleclick.net.78342.9671.302br.net
0.0.0.0 ad.doubleclick.net.78343.9671.302br.net
0.0.0.0 ad.doubleclick.net.78344.9671.302br.net
0.0.0.0 ad.doubleclick.net.78345.9671.302br.net
0.0.0.0 ad.doubleclick.net.78346.9671.302br.net
0.0.0.0 ad.doubleclick.net.78347.9671.302br.net
0.0.0.0 ad.doubleclick.net.78348.9671.302br.net
0.0.0.0 ad.doubleclick.net.78349.9671.302br.net
0.0.0.0 ad.doubleclick.net.78350.9671.302br.net
0.0.0.0 ad.doubleclick.net.78351.9671.302br.net
0.0.0.0 ad.doubleclick.net.78354.9671.302br.net
0.0.0.0 ad.doubleclick.net.78355.9671.302br.net
0.0.0.0 ad.doubleclick.net.78356.9671.302br.net
0.0.0.0 ad.doubleclick.net.78357.9671.302br.net
0.0.0.0 ad.doubleclick.net.78358.9671.302br.net
0.0.0.0 ad.doubleclick.net.78359.9671.302br.net
0.0.0.0 ad.doubleclick.net.78360.9671.302br.net
0.0.0.0 ad.doubleclick.net.78361.9671.302br.net
0.0.0.0 ad.doubleclick.net.78362.9671.302br.net
0.0.0.0 ad.doubleclick.net.78363.9671.302br.net
0.0.0.0 ad.doubleclick.net.78430.9671.302br.net
0.0.0.0 ad.doubleclick.net.78431.9671.302br.net
0.0.0.0 ad.doubleclick.net.78434.9671.302br.net
0.0.0.0 ad.doubleclick.net.78435.9671.302br.net
0.0.0.0 ad.doubleclick.net.78436.9671.302br.net
0.0.0.0 ad.doubleclick.net.78437.9671.302br.net
0.0.0.0 ad.doubleclick.net.78438.9671.302br.net
0.0.0.0 ad.doubleclick.net.78439.9671.302br.net
0.0.0.0 ad.doubleclick.net.78446.9671.302br.net
0.0.0.0 ad.doubleclick.net.78447.9671.302br.net
0.0.0.0 ad.doubleclick.net.78450.9671.302br.net
0.0.0.0 ad.doubleclick.net.78451.9671.302br.net
0.0.0.0 ad.doubleclick.net.78454.9671.302br.net
0.0.0.0 ad.doubleclick.net.78455.9671.302br.net
0.0.0.0 ad.doubleclick.net.78456.9671.302br.net
0.0.0.0 ad.doubleclick.net.78457.9671.302br.net
0.0.0.0 ad.doubleclick.net.78458.9671.302br.net
0.0.0.0 ad.doubleclick.net.78459.9671.302br.net
0.0.0.0 ad.doubleclick.net.78506.9671.302br.net
0.0.0.0 ad.doubleclick.net.78507.9671.302br.net
0.0.0.0 ad.doubleclick.net.78509.9671.302br.net
0.0.0.0 ad.doubleclick.net.78510.9671.302br.net
0.0.0.0 ad.doubleclick.net.78511.9671.302br.net
0.0.0.0 ad.doubleclick.net.78516.9671.302br.net
0.0.0.0 ad.doubleclick.net.78517.9671.302br.net
0.0.0.0 ad.doubleclick.net.78518.9671.302br.net
0.0.0.0 ad.doubleclick.net.78519.9671.302br.net
0.0.0.0 ad.doubleclick.net.78522.9671.302br.net
0.0.0.0 ad.doubleclick.net.78523.9671.302br.net
0.0.0.0 ad.doubleclick.net.78524.9671.302br.net
0.0.0.0 ad.doubleclick.net.78525.9671.302br.net
0.0.0.0 ad.doubleclick.net.78528.9671.302br.net
0.0.0.0 ad.doubleclick.net.78529.9671.302br.net
0.0.0.0 ad.doubleclick.net.78530.9671.302br.net
0.0.0.0 ad.doubleclick.net.78531.9671.302br.net
0.0.0.0 ad.doubleclick.net.78532.9671.302br.net
0.0.0.0 ad.doubleclick.net.78533.9671.302br.net
0.0.0.0 ad.doubleclick.net.78534.9671.302br.net
0.0.0.0 ad.doubleclick.net.78535.9671.302br.net
0.0.0.0 ad.doubleclick.net.78536.9671.302br.net
0.0.0.0 ad.doubleclick.net.78537.9671.302br.net
0.0.0.0 ad.doubleclick.net.78539.9671.302br.net
0.0.0.0 ad.doubleclick.net.78540.9671.302br.net
0.0.0.0 ad.doubleclick.net.78541.9671.302br.net
0.0.0.0 ad.doubleclick.net.78542.9671.302br.net
0.0.0.0 ad.doubleclick.net.78543.9671.302br.net
0.0.0.0 ad.doubleclick.net.78544.9671.302br.net
0.0.0.0 ad.doubleclick.net.78545.9671.302br.net
0.0.0.0 ad.doubleclick.net.78547.9671.302br.net
0.0.0.0 ad.doubleclick.net.78548.9671.302br.net
0.0.0.0 ad.doubleclick.net.78549.9671.302br.net
0.0.0.0 ad.doubleclick.net.78550.9671.302br.net
0.0.0.0 ad.doubleclick.net.78551.9671.302br.net
0.0.0.0 ad.doubleclick.net.78552.9671.302br.net
0.0.0.0 ad.doubleclick.net.78553.9671.302br.net
0.0.0.0 ad.doubleclick.net.78554.9671.302br.net
0.0.0.0 ad.doubleclick.net.78555.9671.302br.net
0.0.0.0 ad.doubleclick.net.78556.9671.302br.net
0.0.0.0 ad.doubleclick.net.78557.9671.302br.net
0.0.0.0 ad.doubleclick.net.78558.9671.302br.net
0.0.0.0 ad.doubleclick.net.78559.9671.302br.net
0.0.0.0 ad.doubleclick.net.78560.9671.302br.net
0.0.0.0 ad.doubleclick.net.78561.9671.302br.net
0.0.0.0 ad.doubleclick.net.78562.9671.302br.net
0.0.0.0 ad.doubleclick.net.78563.9671.302br.net
0.0.0.0 ad.doubleclick.net.78564.9671.302br.net
0.0.0.0 ad.doubleclick.net.78565.9671.302br.net
0.0.0.0 ad.doubleclick.net.78566.9671.302br.net
0.0.0.0 ad.doubleclick.net.78567.9671.302br.net
0.0.0.0 ad.doubleclick.net.78568.9671.302br.net
0.0.0.0 ad.doubleclick.net.78569.9671.302br.net
0.0.0.0 ad.doubleclick.net.78572.9672.302br.net
0.0.0.0 ad.doubleclick.net.78573.9672.302br.net
0.0.0.0 ad.doubleclick.net.78574.9672.302br.net
0.0.0.0 ad.doubleclick.net.78575.9672.302br.net
0.0.0.0 ad.doubleclick.net.78576.9672.302br.net
0.0.0.0 ad.doubleclick.net.78577.9672.302br.net
0.0.0.0 ad.doubleclick.net.78584.9672.302br.net
0.0.0.0 ad.doubleclick.net.78585.9672.302br.net
0.0.0.0 ad.doubleclick.net.78596.9671.302br.net
0.0.0.0 ad.doubleclick.net.78597.9671.302br.net
0.0.0.0 ad.doubleclick.net.78598.9671.302br.net
0.0.0.0 ad.doubleclick.net.78599.9671.302br.net
0.0.0.0 ad.doubleclick.net.78600.9671.302br.net
0.0.0.0 ad.doubleclick.net.78601.9671.302br.net
0.0.0.0 ad.doubleclick.net.78602.9671.302br.net
0.0.0.0 ad.doubleclick.net.78603.9671.302br.net
0.0.0.0 ad.doubleclick.net.78618.9671.302br.net
0.0.0.0 ad.doubleclick.net.78619.9671.302br.net
0.0.0.0 ad.doubleclick.net.78620.9671.302br.net
0.0.0.0 ad.doubleclick.net.78621.9671.302br.net
0.0.0.0 ad.doubleclick.net.78622.9671.302br.net
0.0.0.0 ad.doubleclick.net.78623.9671.302br.net
0.0.0.0 ad.doubleclick.net.78624.9671.302br.net
0.0.0.0 ad.doubleclick.net.78625.9671.302br.net
0.0.0.0 ad.doubleclick.net.78626.9671.302br.net
0.0.0.0 ad.doubleclick.net.78627.9671.302br.net
0.0.0.0 ad.doubleclick.net.78629.9671.302br.net
0.0.0.0 ad.doubleclick.net.78631.9671.302br.net
0.0.0.0 ad.doubleclick.net.78633.9671.302br.net
0.0.0.0 ad.doubleclick.net.78635.9671.302br.net
0.0.0.0 ad.doubleclick.net.78637.9671.302br.net
0.0.0.0 ad.doubleclick.net.78639.9671.302br.net
0.0.0.0 ad.doubleclick.net.78641.9671.302br.net
0.0.0.0 ad.doubleclick.net.78643.9671.302br.net
0.0.0.0 ad.doubleclick.net.78644.9671.302br.net
0.0.0.0 ad.doubleclick.net.78645.9671.302br.net
0.0.0.0 ad.doubleclick.net.78646.9671.302br.net
0.0.0.0 ad.doubleclick.net.78647.9671.302br.net
0.0.0.0 ad.doubleclick.net.78649.9671.302br.net
0.0.0.0 ad.doubleclick.net.78650.9671.302br.net
0.0.0.0 ad.doubleclick.net.78651.9671.302br.net
0.0.0.0 ad.doubleclick.net.78652.9671.302br.net
0.0.0.0 ad.doubleclick.net.78653.9671.302br.net
0.0.0.0 ad.doubleclick.net.78654.9671.302br.net
0.0.0.0 ad.doubleclick.net.78655.9671.302br.net
0.0.0.0 ad.doubleclick.net.78656.9671.302br.net
0.0.0.0 ad.doubleclick.net.78657.9671.302br.net
0.0.0.0 ad.doubleclick.net.78658.9671.302br.net
0.0.0.0 ad.doubleclick.net.78659.9671.302br.net
0.0.0.0 ad.doubleclick.net.78670.9671.302br.net
0.0.0.0 ad.doubleclick.net.78671.9671.302br.net
0.0.0.0 ad.doubleclick.net.78672.9671.302br.net
0.0.0.0 ad.doubleclick.net.78673.9671.302br.net
0.0.0.0 ad.doubleclick.net.78674.9671.302br.net
0.0.0.0 ad.doubleclick.net.78675.9671.302br.net
0.0.0.0 ad.doubleclick.net.78676.9671.302br.net
0.0.0.0 ad.doubleclick.net.78677.9671.302br.net
0.0.0.0 ad.doubleclick.net.78678.9672.302br.net
0.0.0.0 ad.doubleclick.net.78679.9672.302br.net
0.0.0.0 ad.doubleclick.net.78680.9672.302br.net
0.0.0.0 ad.doubleclick.net.78681.9672.302br.net
0.0.0.0 ad.doubleclick.net.78684.9672.302br.net
0.0.0.0 ad.doubleclick.net.78685.9672.302br.net
0.0.0.0 ad.doubleclick.net.78686.9671.302br.net
0.0.0.0 ad.doubleclick.net.78687.9671.302br.net
0.0.0.0 ad.doubleclick.net.78688.9671.302br.net
0.0.0.0 ad.doubleclick.net.78689.9671.302br.net
0.0.0.0 ad.doubleclick.net.78690.9671.302br.net
0.0.0.0 ad.doubleclick.net.78691.9671.302br.net
0.0.0.0 ad.doubleclick.net.78692.9671.302br.net
0.0.0.0 ad.doubleclick.net.78693.9671.302br.net
0.0.0.0 ad.doubleclick.net.78694.9671.302br.net
0.0.0.0 ad.doubleclick.net.78695.9671.302br.net
0.0.0.0 ad.doubleclick.net.78696.9671.302br.net
0.0.0.0 ad.doubleclick.net.78697.9671.302br.net
0.0.0.0 ad.doubleclick.net.78698.9672.302br.net
0.0.0.0 ad.doubleclick.net.78699.9672.302br.net
0.0.0.0 ad.doubleclick.net.78700.9672.302br.net
0.0.0.0 ad.doubleclick.net.78701.9672.302br.net
0.0.0.0 ad.doubleclick.net.78764.9326.302br.net
0.0.0.0 ad.doubleclick.net.78765.9326.302br.net
0.0.0.0 ad.doubleclick.net.78767.9326.302br.net
0.0.0.0 ad.doubleclick.net.78768.9326.302br.net
0.0.0.0 ad.doubleclick.net.78769.9326.302br.net
0.0.0.0 ad.doubleclick.net.78770.9326.302br.net
0.0.0.0 ad.doubleclick.net.78771.9326.302br.net
0.0.0.0 ad.doubleclick.net.78773.9326.302br.net
0.0.0.0 ad.doubleclick.net.78776.9326.302br.net
0.0.0.0 ad.doubleclick.net.78777.9326.302br.net
0.0.0.0 ad.doubleclick.net.78779.9326.302br.net
0.0.0.0 ad.doubleclick.net.78780.9326.302br.net
0.0.0.0 ad.doubleclick.net.78931.9678.302br.net
0.0.0.0 ad.doubleclick.net.78932.9678.302br.net
0.0.0.0 ad.doubleclick.net.78933.9678.302br.net
0.0.0.0 ad.doubleclick.net.78934.9678.302br.net
0.0.0.0 ad.doubleclick.net.79072.9678.302br.net
0.0.0.0 ad.doubleclick.net.79074.9678.302br.net
0.0.0.0 ad.doubleclick.net.79268.9678.302br.net
0.0.0.0 ad.doubleclick.net.79269.9678.302br.net
0.0.0.0 ad.doubleclick.net.79274.9678.302br.net
0.0.0.0 ad.doubleclick.net.79275.9678.302br.net
0.0.0.0 ad.doubleclick.net.79277.9678.302br.net
0.0.0.0 ad.doubleclick.net.79278.9678.302br.net
0.0.0.0 ad.doubleclick.net.79283.9678.302br.net
0.0.0.0 ad.doubleclick.net.79284.9678.302br.net
0.0.0.0 ad.doubleclick.net.79286.9678.302br.net
0.0.0.0 ad.doubleclick.net.79287.9678.302br.net
